FrameNumber,BrightArea,Intensity
1486,0.5,0.5
1487,0.0,0.0
1488,1.0,0.5
1489,0.0,0.0
1490,0.0,0.0
1491,1.0,0.5
1492,3.0,1.5
1493,0.0,0.0
1494,1.0,0.5
1495,0.5,0.25
1496,0.0,0.0
1497,0.0,0.0
1498,3.0,1.5
1499,3.5,1.75
1500,0.0,0.0
1501,2.0,0.6666666666666666
1502,2.0,2.0
1503,1.0,1.0
1504,1.5,1.5
1505,0.5,0.5
1506,1.0,0.5
1507,2.0,1.0
1508,0.0,0.0
1509,0.5,0.16666666666666666
1510,1.0,0.5
1511,0.5,0.25
1512,0.0,0.0
1513,0.0,0.0
1514,0.5,0.16666666666666666
1515,1.0,1.0
1516,0.5,0.5
1517,0.5,0.5
1518,1.0,1.0
1519,0.5,0.5
1520,0.0,0.0
1521,1.0,1.0
1522,2.0,2.0
1523,0.5,0.25
1524,0.0,0.0
1525,0.0,0.0
1526,0.5,0.5
1527,0.0,0.0
1528,0.0,0.0
1529,0.0,0.0
1530,0.0,0.0
1531,0.0,0.0
1532,0.0,0.0
1533,0.0,0.0
1534,0.0,0.0
1535,0.0,0.0
1536,0.0,0.0
1537,0.0,0.0
1538,0.0,0.0
1539,0.0,0.0
1540,0.0,0.0
1541,0.5,0.25
1542,0.0,0.0
1543,0.0,0.0
1544,0.0,0.0
1545,0.0,0.0
1546,0.0,0.0
1547,0.0,0.0
1548,0.0,0.0
1549,0.0,0.0
1550,0.0,0.0
1551,0.0,0.0
1552,0,0.0
1553,0.0,0.0
1554,0.0,0.0
1555,0.0,0.0
1556,0.0,0.0
1557,0.0,0.0
1558,0.0,0.0
1559,0.0,0.0
1560,0.0,0.0
1561,0.0,0.0
1562,0,0.0
1563,0.0,0.0
1564,0.0,0.0
1565,0,0.0
1566,0,0.0
1567,0,0.0
1568,0,0.0
1569,0,0.0
1570,0.0,0.0
1571,0,0.0
1572,0.0,0.0
1573,0.5,0.5
1574,0.0,0.0
1575,0.0,0.0
1576,0.0,0.0
1577,0.0,0.0
1578,0.0,0.0
1579,0.0,0.0
1580,0.0,0.0
1581,1.5,0.75
1582,1.5,1.5
1583,1.5,0.75
1584,0.0,0.0
1585,0.5,0.25
1586,0.5,0.25
1587,0.0,0.0
1588,0.0,0.0
1589,0.0,0.0
1590,0.0,0.0
1591,0.0,0.0
1592,0.0,0.0
1593,0.0,0.0
1594,0.0,0.0
1595,0.0,0.0
1596,0.0,0.0
1597,0.5,0.5
1598,0.0,0.0
1599,0.5,0.5
1600,0.0,0.0
1601,0.0,0.0
1602,0.0,0.0
1603,0.0,0.0
1604,0.0,0.0
1605,0,0.0
1606,0.0,0.0
1607,0,0.0
1608,0,0.0
1609,0.0,0.0
1610,0.0,0.0
1611,0,0.0
1612,0.0,0.0
1613,0,0.0
1614,0.0,0.0
1615,0.0,0.0
1616,0.0,0.0
1617,0.0,0.0
1618,0.0,0.0
1619,0.0,0.0
1620,0,0.0
1621,0.0,0.0
1622,0.0,0.0
1623,0.0,0.0
1624,0.0,0.0
1625,0.0,0.0
1626,0,0.0
1627,0.0,0.0
1628,0.0,0.0
1629,0.0,0.0
1630,0.0,0.0
1631,0,0.0
1632,0,0.0
1633,0.0,0.0
1634,0.0,0.0
1635,0.0,0.0
1636,0.0,0.0
1637,0.0,0.0
